Course_ID,Course_Duration,Course_Duration_MOOC,Course_Duration_Lecture,Year,Courses_perYear,Hybridation_Level
13118,73,69,4,2017,2572,High Hybridation
13119,20,4,16,2017,2572,Low Hybridation
13120,10,7,3,2017,2572,Medium-High Hybridation
13121,89,69,20,2017,2572,Medium-High Hybridation
13122,90,7,83,2017,2572,Low Hybridation
13123,64,48,16,2017,2572,Medium-High Hybridation
13124,12,9,3,2017,2572,Medium-High Hybridation
13125,20,16,4,2017,2572,Medium-High Hybridation
13126,23,9,14,2017,2572,Medium-Low Hybridation
13127,21,6,15,2017,2572,Medium-Low Hybridation
13128,21,11,10,2017,2572,Medium-High Hybridation
13129,80,51,29,2017,2572,Medium-High Hybridation
13130,82,22,60,2017,2572,Medium-Low Hybridation
13131,33,26,7,2017,2572,Medium-High Hybridation
13132,12,11,1,2017,2572,High Hybridation
13133,29,6,23,2017,2572,Medium-Low Hybridation
13134,86,46,40,2017,2572,Medium-High Hybridation
13135,65,6,58,2017,2572,Low Hybridation
13136,78,12,66,2017,2572,Low Hybridation
13137,18,1,17,2017,2572,Low Hybridation
13138,10,6,4,2017,2572,Medium-High Hybridation
13139,20,2,18,2017,2572,Low Hybridation
13140,14,12,2,2017,2572,High Hybridation
13141,34,15,19,2017,2572,Medium-Low Hybridation
13142,56,0,56,2017,2572,Low Hybridation
13143,32,28,4,2017,2572,High Hybridation
13144,18,8,10,2017,2572,Medium-Low Hybridation
13145,30,24,6,2017,2572,Medium-High Hybridation
13146,13,11,2,2017,2572,High Hybridation
13147,48,4,44,2017,2572,Low Hybridation
13148,30,24,6,2017,2572,Medium-High Hybridation
13149,38,13,25,2017,2572,Medium-Low Hybridation
13150,10,7,3,2017,2572,Medium-High Hybridation
13151,25,5,20,2017,2572,Low Hybridation
13152,35,1,34,2017,2572,Low Hybridation
13153,33,30,3,2017,2572,High Hybridation
13154,66,28,38,2017,2572,Medium-Low Hybridation
13155,88,3,85,2017,2572,Low Hybridation
13156,10,6,4,2017,2572,Medium-High Hybridation
13157,14,2,12,2017,2572,Low Hybridation
13158,15,7,8,2017,2572,Medium-Low Hybridation
13159,26,17,9,2017,2572,Medium-High Hybridation
13160,27,9,18,2017,2572,Medium-Low Hybridation
13161,63,38,25,2017,2572,Medium-High Hybridation
13162,31,2,29,2017,2572,Low Hybridation
13163,33,33,0,2017,2572,High Hybridation
13164,38,35,3,2017,2572,High Hybridation
13165,48,12,36,2017,2572,Medium-Low Hybridation
13166,64,15,49,2017,2572,Medium-Low Hybridation
13167,66,34,32,2017,2572,Medium-High Hybridation
13168,25,3,22,2017,2572,Low Hybridation
13169,28,8,20,2017,2572,Medium-Low Hybridation
13170,31,6,25,2017,2572,Low Hybridation
13171,54,10,44,2017,2572,Low Hybridation
13172,17,10,7,2017,2572,Medium-High Hybridation
13173,22,19,3,2017,2572,High Hybridation
13174,19,8,11,2017,2572,Medium-Low Hybridation
13175,60,56,4,2017,2572,High Hybridation
13176,45,1,44,2017,2572,Low Hybridation
13177,29,14,15,2017,2572,Medium-Low Hybridation
13178,21,4,17,2017,2572,Low Hybridation
13179,19,12,7,2017,2572,Medium-High Hybridation
13180,17,6,11,2017,2572,Medium-Low Hybridation
13181,67,4,63,2017,2572,Low Hybridation
13182,31,18,13,2017,2572,Medium-High Hybridation
13183,25,8,17,2017,2572,Medium-Low Hybridation
13184,15,3,12,2017,2572,Low Hybridation
13185,24,4,20,2017,2572,Low Hybridation
13186,20,10,10,2017,2572,Medium-Low Hybridation
13187,32,10,22,2017,2572,Medium-Low Hybridation
13188,26,10,16,2017,2572,Medium-Low Hybridation
13189,24,16,8,2017,2572,Medium-High Hybridation
13190,15,11,4,2017,2572,Medium-High Hybridation
13191,62,33,29,2017,2572,Medium-High Hybridation
13192,33,17,16,2017,2572,Medium-High Hybridation
13193,20,19,1,2017,2572,High Hybridation
13194,21,0,21,2017,2572,Low Hybridation
13195,74,56,18,2017,2572,Medium-High Hybridation
13196,20,1,19,2017,2572,Low Hybridation
13197,14,8,6,2017,2572,Medium-High Hybridation
13198,11,6,5,2017,2572,Medium-High Hybridation
13199,33,13,20,2017,2572,Medium-Low Hybridation
13200,75,32,44,2017,2572,Medium-Low Hybridation
13201,25,14,12,2017,2572,Medium-High Hybridation
13202,68,52,16,2017,2572,Medium-High Hybridation
13203,30,13,17,2017,2572,Medium-Low Hybridation
13204,29,26,3,2017,2572,High Hybridation
13205,37,31,6,2017,2572,High Hybridation
13206,74,58,16,2017,2572,Medium-High Hybridation
13207,30,20,10,2017,2572,Medium-High Hybridation
13208,16,15,1,2017,2572,High Hybridation
13209,71,16,55,2017,2572,Medium-Low Hybridation
13210,21,14,7,2017,2572,Medium-High Hybridation
13211,20,12,8,2017,2572,Medium-High Hybridation
13212,46,29,17,2017,2572,Medium-High Hybridation
13213,32,15,17,2017,2572,Medium-Low Hybridation
13214,30,7,23,2017,2572,Medium-Low Hybridation
13215,11,9,2,2017,2572,High Hybridation
13216,13,6,7,2017,2572,Medium-Low Hybridation
13217,56,52,4,2017,2572,High Hybridation
13218,38,11,27,2017,2572,Medium-Low Hybridation
13219,19,12,7,2017,2572,Medium-High Hybridation
13220,42,33,9,2017,2572,Medium-High Hybridation
13221,60,41,19,2017,2572,Medium-High Hybridation
13222,55,24,31,2017,2572,Medium-Low Hybridation
13223,14,13,1,2017,2572,High Hybridation
13224,35,2,33,2017,2572,Low Hybridation
13225,13,10,3,2017,2572,Medium-High Hybridation
13226,45,42,3,2017,2572,High Hybridation
13227,43,32,11,2017,2572,Medium-High Hybridation
13228,23,3,20,2017,2572,Low Hybridation
13229,35,12,23,2017,2572,Medium-Low Hybridation
13230,10,8,2,2017,2572,Medium-High Hybridation
13231,44,12,32,2017,2572,Medium-Low Hybridation
13232,10,6,4,2017,2572,Medium-High Hybridation
13233,10,7,3,2017,2572,Medium-High Hybridation
13234,58,44,14,2017,2572,Medium-High Hybridation
13235,83,74,9,2017,2572,High Hybridation
13236,15,5,10,2017,2572,Medium-Low Hybridation
13237,23,9,14,2017,2572,Medium-Low Hybridation
13238,27,1,26,2017,2572,Low Hybridation
13239,28,20,8,2017,2572,Medium-High Hybridation
13240,29,9,20,2017,2572,Medium-Low Hybridation
13241,35,20,15,2017,2572,Medium-High Hybridation
13242,11,5,6,2017,2572,Medium-Low Hybridation
13243,40,25,15,2017,2572,Medium-High Hybridation
13244,61,8,53,2017,2572,Low Hybridation
13245,39,24,15,2017,2572,Medium-High Hybridation
13246,28,5,23,2017,2572,Low Hybridation
13247,31,3,28,2017,2572,Low Hybridation
13248,77,5,72,2017,2572,Low Hybridation
13249,19,18,1,2017,2572,High Hybridation
13250,81,32,49,2017,2572,Medium-Low Hybridation
13251,24,0,24,2017,2572,Low Hybridation
13252,65,29,36,2017,2572,Medium-Low Hybridation
13253,14,3,11,2017,2572,Medium-Low Hybridation
13254,15,7,8,2017,2572,Medium-Low Hybridation
13255,18,16,2,2017,2572,High Hybridation
13256,20,5,15,2017,2572,Medium-Low Hybridation
13257,13,12,1,2017,2572,High Hybridation
13258,81,5,76,2017,2572,Low Hybridation
13259,87,67,20,2017,2572,Medium-High Hybridation
13260,13,2,11,2017,2572,Low Hybridation
13261,19,6,13,2017,2572,Medium-Low Hybridation
13262,32,23,9,2017,2572,Medium-High Hybridation
13263,24,13,11,2017,2572,Medium-High Hybridation
13264,15,12,3,2017,2572,Medium-High Hybridation
13265,40,10,30,2017,2572,Medium-Low Hybridation
13266,76,2,74,2017,2572,Low Hybridation
13267,42,33,9,2017,2572,Medium-High Hybridation
13268,21,3,18,2017,2572,Low Hybridation
13269,19,12,7,2017,2572,Medium-High Hybridation
13270,34,24,10,2017,2572,Medium-High Hybridation
13271,37,23,14,2017,2572,Medium-High Hybridation
13272,28,13,15,2017,2572,Medium-Low Hybridation
13273,19,3,16,2017,2572,Low Hybridation
13274,90,25,65,2017,2572,Medium-Low Hybridation
13275,73,26,47,2017,2572,Medium-Low Hybridation
13276,63,40,23,2017,2572,Medium-High Hybridation
13277,31,23,8,2017,2572,Medium-High Hybridation
13278,67,53,14,2017,2572,Medium-High Hybridation
13279,15,2,14,2017,2572,Low Hybridation
13280,17,5,12,2017,2572,Medium-Low Hybridation
13281,27,3,24,2017,2572,Low Hybridation
13282,48,47,1,2017,2572,High Hybridation
13283,21,14,7,2017,2572,Medium-High Hybridation
13284,21,19,2,2017,2572,High Hybridation
13285,24,7,17,2017,2572,Medium-Low Hybridation
13286,27,0,27,2017,2572,Low Hybridation
13287,13,1,12,2017,2572,Low Hybridation
13288,18,3,15,2017,2572,Low Hybridation
13289,80,19,61,2017,2572,Medium-Low Hybridation
13290,34,32,2,2017,2572,High Hybridation
13291,16,8,8,2017,2572,Medium-Low Hybridation
13292,40,9,31,2017,2572,Medium-Low Hybridation
13293,19,10,9,2017,2572,Medium-High Hybridation
13294,17,6,11,2017,2572,Medium-Low Hybridation
13295,11,0,11,2017,2572,Low Hybridation
13296,10,3,7,2017,2572,Medium-Low Hybridation
13297,12,9,3,2017,2572,Medium-High Hybridation
13298,11,1,10,2017,2572,Low Hybridation
13299,19,13,6,2017,2572,Medium-High Hybridation
13300,38,16,22,2017,2572,Medium-Low Hybridation
13301,33,10,23,2017,2572,Medium-Low Hybridation
13302,33,7,26,2017,2572,Medium-Low Hybridation
13303,30,0,30,2017,2572,Low Hybridation
13304,45,23,22,2017,2572,Medium-High Hybridation
13305,17,10,7,2017,2572,Medium-High Hybridation
13306,20,11,9,2017,2572,Medium-High Hybridation
13307,67,49,18,2017,2572,Medium-High Hybridation
13308,56,34,22,2017,2572,Medium-High Hybridation
13309,19,17,2,2017,2572,High Hybridation
13310,30,14,16,2017,2572,Medium-Low Hybridation
13311,12,7,5,2017,2572,Medium-High Hybridation
13312,37,27,10,2017,2572,Medium-High Hybridation
13313,40,21,19,2017,2572,Medium-High Hybridation
13314,15,4,11,2017,2572,Medium-Low Hybridation
13315,26,24,2,2017,2572,High Hybridation
13316,13,8,5,2017,2572,Medium-High Hybridation
13317,38,22,16,2017,2572,Medium-High Hybridation
13318,14,2,12,2017,2572,Low Hybridation
13319,74,46,28,2017,2572,Medium-High Hybridation
13320,39,27,12,2017,2572,Medium-High Hybridation
13321,37,5,32,2017,2572,Low Hybridation
13322,34,11,23,2017,2572,Medium-Low Hybridation
13323,35,1,34,2017,2572,Low Hybridation
13324,46,10,36,2017,2572,Medium-Low Hybridation
13325,34,25,9,2017,2572,Medium-High Hybridation
13326,10,4,6,2017,2572,Medium-Low Hybridation
13327,39,3,36,2017,2572,Low Hybridation
13328,26,19,7,2017,2572,Medium-High Hybridation
13329,23,0,23,2017,2572,Low Hybridation
13330,35,26,9,2017,2572,Medium-High Hybridation
13331,25,8,17,2017,2572,Medium-Low Hybridation
13332,27,20,7,2017,2572,Medium-High Hybridation
13333,30,23,7,2017,2572,Medium-High Hybridation
13334,52,18,34,2017,2572,Medium-Low Hybridation
13335,12,2,10,2017,2572,Low Hybridation
13336,17,2,15,2017,2572,Low Hybridation
13337,15,3,12,2017,2572,Low Hybridation
13338,36,32,4,2017,2572,High Hybridation
13339,25,18,6,2017,2572,Medium-High Hybridation
13340,12,5,7,2017,2572,Medium-Low Hybridation
13341,59,47,12,2017,2572,Medium-High Hybridation
13342,89,5,84,2017,2572,Low Hybridation
13343,60,53,7,2017,2572,High Hybridation
13344,22,19,3,2017,2572,High Hybridation
13345,38,31,7,2017,2572,High Hybridation
13346,41,26,15,2017,2572,Medium-High Hybridation
13347,12,3,9,2017,2572,Medium-Low Hybridation
13348,21,13,8,2017,2572,Medium-High Hybridation
13349,12,0,12,2017,2572,Low Hybridation
13350,77,29,48,2017,2572,Medium-Low Hybridation
13351,13,9,4,2017,2572,Medium-High Hybridation
13352,50,13,37,2017,2572,Medium-Low Hybridation
13353,18,4,14,2017,2572,Medium-Low Hybridation
13354,37,26,11,2017,2572,Medium-High Hybridation
13355,15,9,6,2017,2572,Medium-High Hybridation
13356,14,3,11,2017,2572,Medium-Low Hybridation
13357,27,2,25,2017,2572,Low Hybridation
13358,79,16,63,2017,2572,Medium-Low Hybridation
13359,32,16,16,2017,2572,Medium-Low Hybridation
13360,59,22,37,2017,2572,Medium-Low Hybridation
13361,12,7,5,2017,2572,Medium-High Hybridation
13362,39,1,38,2017,2572,Low Hybridation
13363,15,5,10,2017,2572,Medium-Low Hybridation
13364,12,6,6,2017,2572,Medium-Low Hybridation
13365,54,16,38,2017,2572,Medium-Low Hybridation
13366,40,33,7,2017,2572,High Hybridation
13367,81,80,1,2017,2572,High Hybridation
13368,16,4,12,2017,2572,Medium-Low Hybridation
13369,46,12,34,2017,2572,Medium-Low Hybridation
13370,27,16,11,2017,2572,Medium-High Hybridation
13371,17,9,8,2017,2572,Medium-High Hybridation
13372,26,1,25,2017,2572,Low Hybridation
13373,30,3,27,2017,2572,Low Hybridation
13374,28,22,6,2017,2572,Medium-High Hybridation
13375,19,10,9,2017,2572,Medium-High Hybridation
13376,68,30,38,2017,2572,Medium-Low Hybridation
13377,36,28,8,2017,2572,Medium-High Hybridation
13378,57,15,42,2017,2572,Medium-Low Hybridation
13379,15,8,8,2017,2572,Medium-High Hybridation
13380,15,9,6,2017,2572,Medium-High Hybridation
13381,60,25,35,2017,2572,Medium-Low Hybridation
13382,51,30,21,2017,2572,Medium-High Hybridation
13383,11,1,10,2017,2572,Low Hybridation
13384,63,2,61,2017,2572,Low Hybridation
13385,10,5,5,2017,2572,Medium-Low Hybridation
13386,12,8,4,2017,2572,Medium-High Hybridation
13387,16,3,13,2017,2572,Low Hybridation
13388,22,10,12,2017,2572,Medium-Low Hybridation
13389,60,15,45,2017,2572,Medium-Low Hybridation
13390,57,52,5,2017,2572,High Hybridation
13391,76,29,47,2017,2572,Medium-Low Hybridation
13392,71,4,67,2017,2572,Low Hybridation
13393,40,36,4,2017,2572,High Hybridation
13394,40,6,34,2017,2572,Low Hybridation
13395,10,0,10,2017,2572,Low Hybridation
13396,75,72,3,2017,2572,High Hybridation
13397,84,69,15,2017,2572,High Hybridation
13398,56,26,30,2017,2572,Medium-Low Hybridation
13399,15,6,9,2017,2572,Medium-Low Hybridation
13400,44,35,9,2017,2572,Medium-High Hybridation
13401,11,1,10,2017,2572,Low Hybridation
13402,31,21,10,2017,2572,Medium-High Hybridation
13403,64,18,46,2017,2572,Medium-Low Hybridation
13404,14,11,3,2017,2572,Medium-High Hybridation
13405,35,2,33,2017,2572,Low Hybridation
13406,87,73,14,2017,2572,High Hybridation
13407,13,9,4,2017,2572,Medium-High Hybridation
13408,27,15,12,2017,2572,Medium-High Hybridation
13409,10,9,1,2017,2572,High Hybridation
13410,30,2,28,2017,2572,Low Hybridation
13411,20,19,1,2017,2572,High Hybridation
13412,48,24,24,2017,2572,Medium-Low Hybridation
13413,78,43,35,2017,2572,Medium-High Hybridation
13414,24,20,4,2017,2572,High Hybridation
13415,28,27,1,2017,2572,High Hybridation
13416,12,6,6,2017,2572,Medium-Low Hybridation
13417,11,9,2,2017,2572,High Hybridation
13418,26,2,24,2017,2572,Low Hybridation
13419,29,14,15,2017,2572,Medium-Low Hybridation
13420,17,3,14,2017,2572,Low Hybridation
13421,17,4,13,2017,2572,Medium-Low Hybridation
13422,18,10,8,2017,2572,Medium-High Hybridation
13423,69,9,60,2017,2572,Low Hybridation
13424,15,3,12,2017,2572,Low Hybridation
13425,75,51,24,2017,2572,Medium-High Hybridation
13426,38,27,11,2017,2572,Medium-High Hybridation
13427,18,7,11,2017,2572,Medium-Low Hybridation
13428,70,29,41,2017,2572,Medium-Low Hybridation
13429,19,11,8,2017,2572,Medium-High Hybridation
13430,37,19,18,2017,2572,Medium-High Hybridation
13431,88,80,8,2017,2572,High Hybridation
13432,14,7,7,2017,2572,Medium-Low Hybridation
13433,20,8,12,2017,2572,Medium-Low Hybridation
13434,23,8,15,2017,2572,Medium-Low Hybridation
13435,21,10,11,2017,2572,Medium-Low Hybridation
13436,51,44,7,2017,2572,High Hybridation
13437,19,17,2,2017,2572,High Hybridation
13438,25,6,19,2017,2572,Medium-Low Hybridation
13439,34,6,28,2017,2572,Low Hybridation
13440,13,10,3,2017,2572,Medium-High Hybridation
13441,62,1,61,2017,2572,Low Hybridation
13442,18,1,17,2017,2572,Low Hybridation
13443,90,72,18,2017,2572,Medium-High Hybridation
13444,40,39,1,2017,2572,High Hybridation
13445,22,7,15,2017,2572,Medium-Low Hybridation
13446,16,11,5,2017,2572,Medium-High Hybridation
13447,55,37,18,2017,2572,Medium-High Hybridation
13448,34,14,20,2017,2572,Medium-Low Hybridation
13449,63,24,39,2017,2572,Medium-Low Hybridation
13450,28,14,14,2017,2572,Medium-Low Hybridation
13451,34,20,14,2017,2572,Medium-High Hybridation
13452,11,2,9,2017,2572,Low Hybridation
13453,22,2,20,2017,2572,Low Hybridation
13454,15,13,2,2017,2572,High Hybridation
13455,44,35,9,2017,2572,Medium-High Hybridation
13456,28,25,3,2017,2572,High Hybridation
13457,57,45,12,2017,2572,Medium-High Hybridation
13458,36,13,23,2017,2572,Medium-Low Hybridation
13459,19,17,2,2017,2572,High Hybridation
13460,59,21,38,2017,2572,Medium-Low Hybridation
13461,20,14,6,2017,2572,Medium-High Hybridation
13462,13,9,4,2017,2572,Medium-High Hybridation
13463,65,0,65,2017,2572,Low Hybridation
13464,35,8,27,2017,2572,Medium-Low Hybridation
13465,78,41,37,2017,2572,Medium-High Hybridation
13466,44,41,3,2017,2572,High Hybridation
13467,29,20,9,2017,2572,Medium-High Hybridation
13468,87,70,17,2017,2572,High Hybridation
13469,39,9,30,2017,2572,Medium-Low Hybridation
13470,13,10,3,2017,2572,Medium-High Hybridation
13471,83,79,4,2017,2572,High Hybridation
13472,17,7,10,2017,2572,Medium-Low Hybridation
13473,49,28,21,2017,2572,Medium-High Hybridation
13474,89,30,59,2017,2572,Medium-Low Hybridation
13475,37,3,34,2017,2572,Low Hybridation
13476,31,19,12,2017,2572,Medium-High Hybridation
13477,11,9,2,2017,2572,High Hybridation
13478,58,28,30,2017,2572,Medium-Low Hybridation
13479,17,3,14,2017,2572,Low Hybridation
13480,70,8,62,2017,2572,Low Hybridation
13481,40,4,36,2017,2572,Low Hybridation
13482,22,3,19,2017,2572,Low Hybridation
13483,32,19,13,2017,2572,Medium-High Hybridation
13484,34,9,25,2017,2572,Medium-Low Hybridation
13485,35,29,6,2017,2572,High Hybridation
13486,31,16,15,2017,2572,Medium-High Hybridation
13487,37,6,31,2017,2572,Low Hybridation
13488,34,31,3,2017,2572,High Hybridation
13489,30,1,29,2017,2572,Low Hybridation
13490,12,7,5,2017,2572,Medium-High Hybridation
13491,18,7,11,2017,2572,Medium-Low Hybridation
13492,53,29,24,2017,2572,Medium-High Hybridation
13493,10,0,10,2017,2572,Low Hybridation
13494,62,7,55,2017,2572,Low Hybridation
13495,90,77,13,2017,2572,High Hybridation
13496,44,5,39,2017,2572,Low Hybridation
13497,38,10,28,2017,2572,Medium-Low Hybridation
13498,14,2,12,2017,2572,Low Hybridation
13499,28,4,24,2017,2572,Low Hybridation
13500,13,9,4,2017,2572,Medium-High Hybridation
13501,18,15,3,2017,2572,High Hybridation
13502,40,20,20,2017,2572,Medium-Low Hybridation
13503,89,82,7,2017,2572,High Hybridation
13504,20,11,9,2017,2572,Medium-High Hybridation
13505,25,14,11,2017,2572,Medium-High Hybridation
13506,15,3,12,2017,2572,Low Hybridation
13507,16,12,4,2017,2572,Medium-High Hybridation
13508,44,33,11,2017,2572,Medium-High Hybridation
13509,55,28,28,2017,2572,Medium-High Hybridation
13510,24,22,2,2017,2572,High Hybridation
13511,84,47,37,2017,2572,Medium-High Hybridation
13512,17,8,9,2017,2572,Medium-Low Hybridation
13513,31,9,22,2017,2572,Medium-Low Hybridation
13514,81,51,30,2017,2572,Medium-High Hybridation
13515,25,16,9,2017,2572,Medium-High Hybridation
13516,57,55,2,2017,2572,High Hybridation
13517,23,17,6,2017,2572,Medium-High Hybridation
13518,59,2,57,2017,2572,Low Hybridation
13519,26,5,21,2017,2572,Low Hybridation
13520,83,23,60,2017,2572,Medium-Low Hybridation
13521,44,14,30,2017,2572,Medium-Low Hybridation
13522,28,15,13,2017,2572,Medium-High Hybridation
13523,40,2,38,2017,2572,Low Hybridation
13524,10,7,3,2017,2572,Medium-High Hybridation
13525,85,21,64,2017,2572,Medium-Low Hybridation
13526,37,22,15,2017,2572,Medium-High Hybridation
13527,75,70,5,2017,2572,High Hybridation
13528,43,27,16,2017,2572,Medium-High Hybridation
13529,78,10,68,2017,2572,Low Hybridation
13530,22,13,9,2017,2572,Medium-High Hybridation
13531,26,20,6,2017,2572,Medium-High Hybridation
13532,83,42,42,2017,2572,Medium-High Hybridation
13533,23,18,5,2017,2572,Medium-High Hybridation
13534,12,4,8,2017,2572,Medium-Low Hybridation
13535,27,10,17,2017,2572,Medium-Low Hybridation
13536,52,4,48,2017,2572,Low Hybridation
13537,24,21,3,2017,2572,High Hybridation
13538,18,5,13,2017,2572,Medium-Low Hybridation
13539,61,18,43,2017,2572,Medium-Low Hybridation
13540,32,25,7,2017,2572,Medium-High Hybridation
13541,38,1,37,2017,2572,Low Hybridation
13542,18,3,15,2017,2572,Low Hybridation
13543,11,3,8,2017,2572,Medium-Low Hybridation
13544,58,36,22,2017,2572,Medium-High Hybridation
13545,18,15,3,2017,2572,High Hybridation
13546,63,25,38,2017,2572,Medium-Low Hybridation
13547,48,46,2,2017,2572,High Hybridation
13548,78,34,44,2017,2572,Medium-Low Hybridation
13549,27,1,26,2017,2572,Low Hybridation
13550,35,24,11,2017,2572,Medium-High Hybridation
13551,51,9,42,2017,2572,Low Hybridation
13552,18,16,2,2017,2572,High Hybridation
13553,51,26,25,2017,2572,Medium-High Hybridation
13554,26,13,13,2017,2572,Medium-Low Hybridation
13555,45,20,25,2017,2572,Medium-Low Hybridation
13556,45,4,41,2017,2572,Low Hybridation
13557,34,15,19,2017,2572,Medium-Low Hybridation
13558,13,5,8,2017,2572,Medium-Low Hybridation
13559,12,10,2,2017,2572,High Hybridation
13560,36,17,19,2017,2572,Medium-Low Hybridation
13561,11,4,7,2017,2572,Medium-Low Hybridation
13562,28,17,11,2017,2572,Medium-High Hybridation
13563,30,25,5,2017,2572,High Hybridation
13564,54,22,32,2017,2572,Medium-Low Hybridation
13565,23,11,12,2017,2572,Medium-Low Hybridation
13566,36,14,22,2017,2572,Medium-Low Hybridation
13567,20,7,13,2017,2572,Medium-Low Hybridation
13568,40,5,35,2017,2572,Low Hybridation
13569,39,15,24,2017,2572,Medium-Low Hybridation
13570,68,29,39,2017,2572,Medium-Low Hybridation
13571,68,26,42,2017,2572,Medium-Low Hybridation
13572,39,27,12,2017,2572,Medium-High Hybridation
13573,14,7,7,2017,2572,Medium-Low Hybridation
13574,34,9,25,2017,2572,Medium-Low Hybridation
13575,36,33,3,2017,2572,High Hybridation
13576,65,11,54,2017,2572,Low Hybridation
13577,14,7,7,2017,2572,Medium-Low Hybridation
13578,23,2,21,2017,2572,Low Hybridation
13579,85,52,33,2017,2572,Medium-High Hybridation
13580,23,14,9,2017,2572,Medium-High Hybridation
13581,13,1,12,2017,2572,Low Hybridation
13582,13,11,2,2017,2572,High Hybridation
13583,15,5,10,2017,2572,Medium-Low Hybridation
13584,61,46,15,2017,2572,Medium-High Hybridation
13585,30,27,3,2017,2572,High Hybridation
13586,43,9,34,2017,2572,Medium-Low Hybridation
13587,32,16,16,2017,2572,Medium-Low Hybridation
13588,34,1,33,2017,2572,Low Hybridation
13589,71,16,55,2017,2572,Medium-Low Hybridation
13590,35,7,28,2017,2572,Low Hybridation
13591,31,13,18,2017,2572,Medium-Low Hybridation
13592,32,6,26,2017,2572,Low Hybridation
13593,24,10,14,2017,2572,Medium-Low Hybridation
13594,33,28,5,2017,2572,High Hybridation
13595,26,11,15,2017,2572,Medium-Low Hybridation
13596,39,14,25,2017,2572,Medium-Low Hybridation
13597,20,15,5,2017,2572,Medium-High Hybridation
13598,28,4,24,2017,2572,Low Hybridation
13599,40,26,14,2017,2572,Medium-High Hybridation
13600,25,12,13,2017,2572,Medium-Low Hybridation
13601,19,5,14,2017,2572,Medium-Low Hybridation
13602,13,9,4,2017,2572,Medium-High Hybridation
13603,11,9,2,2017,2572,High Hybridation
13604,72,48,24,2017,2572,Medium-High Hybridation
13605,39,35,4,2017,2572,High Hybridation
13606,14,9,5,2017,2572,Medium-High Hybridation
13607,36,35,1,2017,2572,High Hybridation
13608,12,3,9,2017,2572,Medium-Low Hybridation
13609,27,4,23,2017,2572,Low Hybridation
13610,15,7,8,2017,2572,Medium-Low Hybridation
13611,20,11,9,2017,2572,Medium-High Hybridation
13612,86,66,20,2017,2572,Medium-High Hybridation
13613,20,16,4,2017,2572,Medium-High Hybridation
13614,12,10,2,2017,2572,High Hybridation
13615,10,9,1,2017,2572,High Hybridation
13616,15,6,9,2017,2572,Medium-Low Hybridation
13617,71,35,36,2017,2572,Medium-Low Hybridation
13618,39,37,2,2017,2572,High Hybridation
13619,53,21,32,2017,2572,Medium-Low Hybridation
13620,16,4,12,2017,2572,Medium-Low Hybridation
13621,10,6,4,2017,2572,Medium-High Hybridation
13622,32,30,2,2017,2572,High Hybridation
13623,33,16,17,2017,2572,Medium-Low Hybridation
13624,55,20,35,2017,2572,Medium-Low Hybridation
13625,10,6,4,2017,2572,Medium-High Hybridation
13626,77,11,66,2017,2572,Low Hybridation
13627,64,34,30,2017,2572,Medium-High Hybridation
13628,13,2,11,2017,2572,Low Hybridation
13629,12,0,12,2017,2572,Low Hybridation
13630,29,6,23,2017,2572,Medium-Low Hybridation
13631,15,10,5,2017,2572,Medium-High Hybridation
13632,15,3,12,2017,2572,Low Hybridation
13633,11,4,7,2017,2572,Medium-Low Hybridation
13634,14,11,3,2017,2572,Medium-High Hybridation
13635,24,19,5,2017,2572,Medium-High Hybridation
13636,13,3,10,2017,2572,Medium-Low Hybridation
13637,29,12,17,2017,2572,Medium-Low Hybridation
13638,48,29,19,2017,2572,Medium-High Hybridation
13639,16,7,9,2017,2572,Medium-Low Hybridation
13640,22,13,9,2017,2572,Medium-High Hybridation
13641,28,9,19,2017,2572,Medium-Low Hybridation
13642,12,0,12,2017,2572,Low Hybridation
13643,40,10,30,2017,2572,Medium-Low Hybridation
13644,22,5,17,2017,2572,Medium-Low Hybridation
13645,24,0,24,2017,2572,Low Hybridation
13646,27,14,14,2017,2572,Medium-High Hybridation
13647,20,12,8,2017,2572,Medium-High Hybridation
13648,33,1,32,2017,2572,Low Hybridation
13649,27,8,19,2017,2572,Medium-Low Hybridation
13650,26,5,21,2017,2572,Low Hybridation
13651,24,12,12,2017,2572,Medium-Low Hybridation
13652,20,4,16,2017,2572,Low Hybridation
13653,26,17,9,2017,2572,Medium-High Hybridation
13654,64,27,37,2017,2572,Medium-Low Hybridation
13655,71,68,3,2017,2572,High Hybridation
13656,81,76,5,2017,2572,High Hybridation
13657,45,20,25,2017,2572,Medium-Low Hybridation
13658,46,11,35,2017,2572,Medium-Low Hybridation
13659,14,10,4,2017,2572,Medium-High Hybridation
13660,18,8,10,2017,2572,Medium-Low Hybridation
13661,12,1,11,2017,2572,Low Hybridation
13662,12,5,7,2017,2572,Medium-Low Hybridation
13663,40,20,20,2017,2572,Medium-Low Hybridation
13664,34,11,23,2017,2572,Medium-Low Hybridation
13665,15,15,0,2017,2572,High Hybridation
13666,27,13,14,2017,2572,Medium-Low Hybridation
13667,23,13,10,2017,2572,Medium-High Hybridation
13668,60,19,41,2017,2572,Medium-Low Hybridation
13669,77,74,3,2017,2572,High Hybridation
13670,53,19,34,2017,2572,Medium-Low Hybridation
13671,70,58,12,2017,2572,High Hybridation
13672,68,32,36,2017,2572,Medium-Low Hybridation
13673,30,1,29,2017,2572,Low Hybridation
